"","sex","id","test","img","time","id_f","id_s","type","durata","p_sx","p_dx","v_sx","v_dx"
"353189","F","F252","t1","Intro",250,2,NA,"Fixation",100,2.53,2.51,0,0
"353190","F","F252","t1","Intro",266,2,NA,"Fixation",100,2.62,2.54,0,0
"353191","F","F252","t1","Intro",283,2,NA,"Fixation",100,2.49,2.57,0,0
"353192","F","F252","t1","Intro",300,2,NA,"Fixation",100,2.5,2.49,0,0
"353193","F","F252","t1","Intro",316,2,NA,"Fixation",100,2.45,2.52,0,0
"353194","F","F252","t1","Intro",333,2,NA,"Fixation",100,2.52,2.52,0,0
"353195","F","F252","t1","Intro",350,NA,2,"Saccade",67,2.61,2.6,0,0
"353196","F","F252","t1","Intro",366,NA,2,"Saccade",67,2.51,2.5,0,0
"353197","F","F252","t1","Intro",383,NA,2,"Saccade",67,2.54,2.58,0,0
"353198","F","F252","t1","Intro",400,NA,2,"Saccade",67,2.53,2.46,0,0
"353199","F","F252","t1","Intro",416,NA,NA,"Unclassified",17,2.73,2.5,0,0
"353200","F","F252","t1","Intro",433,NA,3,"Saccade",33,2.4,2.42,0,0
"353201","F","F252","t1","Intro",450,NA,3,"Saccade",33,2.4,2.53,0,0
"353202","F","F252","t1","Intro",466,NA,NA,"Unclassified",17,2.45,2.49,0,0
"353203","F","F252","t1","Intro",483,NA,4,"Saccade",17,2.38,2.37,0,0
"353204","F","F252","t1","Intro",500,3,NA,"Fixation",150,2.39,2.38,0,0
"353205","F","F252","t1","Intro",516,3,NA,"Fixation",150,2.4,2.38,0,0
"353206","F","F252","t1","Intro",533,3,NA,"Fixation",150,2.45,2.28,0,0
"353207","F","F252","t1","Intro",550,3,NA,"Fixation",150,2.42,2.65,0,0
"353208","F","F252","t1","Intro",566,3,NA,"Fixation",150,2.4,2.14,0,0
"353209","F","F252","t1","Intro",583,3,NA,"Fixation",150,2.48,2.37,0,0
"353210","F","F252","t1","Intro",600,3,NA,"Fixation",150,2.38,2.38,0,0
"353211","F","F252","t1","Intro",616,3,NA,"Fixation",150,2.41,2.4,0,0
"353212","F","F252","t1","Intro",633,3,NA,"Fixation",150,2.43,2.41,0,0
"353213","F","F252","t1","Intro",650,NA,5,"Saccade",100,2.36,2.38,0,0
"353214","F","F252","t1","Intro",666,NA,5,"Saccade",100,2.4,2.53,0,0
"353215","F","F252","t1","Intro",683,NA,5,"Saccade",100,2.42,2.59,0,0
"353216","F","F252","t1","Intro",700,NA,5,"Saccade",100,2.39,2.4,0,0
"353217","F","F252","t1","Intro",716,NA,5,"Saccade",100,2.45,2.49,0,0
"353218","F","F252","t1","Intro",733,NA,5,"Saccade",100,2.42,2.42,0,0
"353219","F","F252","t1","Intro",750,NA,NA,"Unclassified",17,2.35,2.4,0,0
"353220","F","F252","t1","Intro",766,NA,6,"Saccade",83,2.38,3.01,0,0
"353221","F","F252","t1","Intro",783,NA,6,"Saccade",83,2.38,2.27,0,0
"353222","F","F252","t1","Intro",800,NA,6,"Saccade",83,2.41,2.39,0,0
"353223","F","F252","t1","Intro",816,NA,6,"Saccade",83,2.39,2.34,0,0
"353224","F","F252","t1","Intro",833,NA,6,"Saccade",83,2.44,2.42,0,0
"353225","F","F252","t1","Intro",850,4,NA,"Fixation",100,2.44,2.45,0,0
"353226","F","F252","t1","Intro",866,4,NA,"Fixation",100,2.43,2.47,0,0
"353227","F","F252","t1","Intro",883,4,NA,"Fixation",100,2.45,2.45,0,0
"353228","F","F252","t1","Intro",900,4,NA,"Fixation",100,2.41,2.53,0,0
"353229","F","F252","t1","Intro",916,4,NA,"Fixation",100,2.41,2.52,0,0
"353230","F","F252","t1","Intro",933,4,NA,"Fixation",100,2.43,2.47,0,0
"353231","F","F252","t1","Intro",950,NA,7,"Saccade",83,2.45,2.95,0,0
"353232","F","F252","t1","Intro",966,NA,7,"Saccade",83,2.46,2.48,0,0
"353233","F","F252","t1","Intro",983,NA,7,"Saccade",83,2.5,2.5,0,0
"353234","F","F252","t1","Intro",1000,NA,7,"Saccade",83,2.63,2.47,0,0
"353235","F","F252","t1","Intro",1016,NA,7,"Saccade",83,2.48,2.5,0,0
"353236","F","F252","t1","Intro",1033,5,NA,"Fixation",233,2.47,2.46,0,0
"353237","F","F252","t1","Intro",1050,5,NA,"Fixation",233,2.42,2.46,0,0
"353238","F","F252","t1","Intro",1066,5,NA,"Fixation",233,2.45,2.39,0,0
"353239","F","F252","t1","Intro",1083,5,NA,"Fixation",233,2.47,2.5,0,0
"353240","F","F252","t1","Intro",1100,5,NA,"Fixation",233,2.49,2.48,0,0
"353241","F","F252","t1","Intro",1116,5,NA,"Fixation",233,2.55,2.52,0,0
"353242","F","F252","t1","Intro",1133,5,NA,"Fixation",233,2.5,2.53,0,0
"353243","F","F252","t1","Intro",1150,5,NA,"Fixation",233,2.51,2.54,0,0
"353244","F","F252","t1","Intro",1166,5,NA,"Fixation",233,2.59,2.54,0,0
"353245","F","F252","t1","Intro",1183,5,NA,"Fixation",233,2.56,2.53,0,0
"353246","F","F252","t1","Intro",1200,5,NA,"Fixation",233,2.56,2.58,0,0
"353247","F","F252","t1","Intro",1216,5,NA,"Fixation",233,2.52,2.58,0,0
"353248","F","F252","t1","Intro",1233,5,NA,"Fixation",233,2.56,2.64,0,0
"353249","F","F252","t1","Intro",1250,5,NA,"Fixation",233,2.55,2.52,0,0
"353250","F","F252","t1","Intro",1266,NA,8,"Saccade",67,2.56,2.57,0,0
"353251","F","F252","t1","Intro",1283,NA,8,"Saccade",67,2.57,2.51,0,0
"353252","F","F252","t1","Intro",1300,NA,8,"Saccade",67,2.55,2.66,0,0
"353253","F","F252","t1","Intro",1316,NA,8,"Saccade",67,2.56,2.53,0,0
"353254","F","F252","t1","Intro",1333,6,NA,"Fixation",183,2.54,2.57,0,0
"353255","F","F252","t1","Intro",1350,6,NA,"Fixation",183,2.57,2.57,0,0
"353256","F","F252","t1","Intro",1366,6,NA,"Fixation",183,2.58,2.56,0,0
"353257","F","F252","t1","Intro",1383,6,NA,"Fixation",183,2.55,2.52,0,0
"353258","F","F252","t1","Intro",1400,6,NA,"Fixation",183,2.57,2.63,0,0
"353259","F","F252","t1","Intro",1416,6,NA,"Fixation",183,2.58,2.58,0,0
"353260","F","F252","t1","Intro",1433,6,NA,"Fixation",183,2.63,2.56,0,0
"353261","F","F252","t1","Intro",1450,6,NA,"Fixation",183,2.58,2.55,0,0
"353262","F","F252","t1","Intro",1466,6,NA,"Fixation",183,2.52,2.53,0,0
"353263","F","F252","t1","Intro",1483,6,NA,"Fixation",183,2.57,2.55,0,0
"353264","F","F252","t1","Intro",1500,6,NA,"Fixation",183,2.54,2.48,0,0
"353265","F","F252","t1","Intro",1516,NA,9,"Saccade",100,2.56,2.55,0,0
"353266","F","F252","t1","Intro",1533,NA,9,"Saccade",100,2.52,2.54,0,0
"353267","F","F252","t1","Intro",1550,NA,9,"Saccade",100,2.53,2.47,0,0
"353268","F","F252","t1","Intro",1566,NA,9,"Saccade",100,2.56,2.6,0,0
"353269","F","F252","t1","Intro",1583,NA,9,"Saccade",100,2.59,2.59,0,0
"353270","F","F252","t1","Intro",1600,NA,9,"Saccade",100,2.6,2.65,0,0
"353271","F","F252","t1","Intro",1616,7,NA,"Fixation",183,2.54,2.62,0,0
"353272","F","F252","t1","Intro",1633,7,NA,"Fixation",183,2.63,2.55,0,0
"353273","F","F252","t1","Intro",1650,7,NA,"Fixation",183,2.58,2.57,0,0
"353274","F","F252","t1","Intro",1666,7,NA,"Fixation",183,2.61,2.84,0,0
"353275","F","F252","t1","Intro",1683,7,NA,"Fixation",183,2.6,2.69,0,0
"353276","F","F252","t1","Intro",1700,7,NA,"Fixation",183,2.61,2.65,0,0
"353277","F","F252","t1","Intro",1716,7,NA,"Fixation",183,2.56,2.61,0,0
"353278","F","F252","t1","Intro",1733,7,NA,"Fixation",183,2.56,2.6,0,0
"353279","F","F252","t1","Intro",1750,7,NA,"Fixation",183,2.59,2.6,0,0
"353280","F","F252","t1","Intro",1766,7,NA,"Fixation",183,2.55,2.63,0,0
"353281","F","F252","t1","Intro",1783,7,NA,"Fixation",183,2.6,2.66,0,0
"353282","F","F252","t1","Intro",1800,NA,10,"Saccade",50,2.53,2.63,0,0
"353283","F","F252","t1","Intro",1816,NA,10,"Saccade",50,2.64,2.64,0,0
"353284","F","F252","t1","Intro",1833,NA,10,"Saccade",50,2.57,2.61,0,0
"353285","F","F252","t1","Intro",1850,8,NA,"Fixation",83,2.55,2.61,0,0
"353286","F","F252","t1","Intro",1866,8,NA,"Fixation",83,2.54,2.52,0,0
"353287","F","F252","t1","Intro",1883,8,NA,"Fixation",83,2.58,2.53,0,0
"353288","F","F252","t1","Intro",1900,8,NA,"Fixation",83,2.59,2.56,0,0
"353289","F","F252","t1","Intro",1916,8,NA,"Fixation",83,2.52,2.63,0,0
"353290","F","F252","t1","Intro",1933,NA,11,"Saccade",33,2.47,2.6,0,0
"353291","F","F252","t1","Intro",1950,NA,11,"Saccade",33,2.57,2.6,0,0
"353292","F","F252","t1","Intro",1966,NA,NA,"Unclassified",17,2.52,2.56,0,0
"353293","F","F252","t1","Intro",1983,NA,12,"Saccade",50,2.56,2.77,0,0
"353294","F","F252","t1","Intro",2000,NA,12,"Saccade",50,2.57,2.64,0,0
"353295","F","F252","t1","Intro",2016,NA,12,"Saccade",50,2.55,2.62,0,0
"353296","F","F252","t1","Intro",2033,9,NA,"Fixation",133,2.53,2.55,0,0
"353297","F","F252","t1","Intro",2050,9,NA,"Fixation",133,2.52,2.59,0,0
"353298","F","F252","t1","Intro",2066,9,NA,"Fixation",133,2.54,2.53,0,0
"353299","F","F252","t1","Intro",2083,9,NA,"Fixation",133,2.56,2.54,0,0
"353300","F","F252","t1","Intro",2100,9,NA,"Fixation",133,2.59,2.57,0,0
"353301","F","F252","t1","Intro",2116,9,NA,"Fixation",133,2.64,2.52,0,0
"353302","F","F252","t1","Intro",2133,9,NA,"Fixation",133,2.53,2.56,0,0
"353303","F","F252","t1","Intro",2150,9,NA,"Fixation",133,2.5,2.57,0,0
"353304","F","F252","t1","Intro",2166,NA,13,"Saccade",250,2.61,2.53,0,0
"353305","F","F252","t1","Intro",2183,NA,13,"Saccade",250,2.55,2.52,0,0
"353306","F","F252","t1","Intro",2200,NA,13,"Saccade",250,2.58,2.64,0,0
"353307","F","F252","t1","Intro",2216,NA,13,"Saccade",250,2.48,2.52,0,0
"353308","F","F252","t1","Intro",2233,NA,13,"Saccade",250,2.67,2.51,0,0
"353309","F","F252","t1","Intro",2250,NA,13,"Saccade",250,2.5,2.57,0,0
"353310","F","F252","t1","Intro",2266,NA,13,"Saccade",250,2.46,2.7,0,0
"353311","F","F252","t1","Intro",2283,NA,13,"Saccade",250,2.51,2.77,0,0
"353312","F","F252","t1","Intro",2300,NA,13,"Saccade",250,2.51,2.55,0,0
"353313","F","F252","t1","Intro",2316,NA,13,"Saccade",250,2.54,2.63,0,0
"353314","F","F252","t1","Intro",2333,NA,13,"Saccade",250,2.5,2.52,0,0
"353315","F","F252","t1","Intro",2350,NA,13,"Saccade",250,2.49,2.57,0,0
"353316","F","F252","t1","Intro",2366,NA,13,"Saccade",250,2.47,2.55,0,0
"353317","F","F252","t1","Intro",2383,NA,13,"Saccade",250,2.62,2.5,0,0
"353318","F","F252","t1","Intro",2400,NA,13,"Saccade",250,2.39,2.55,0,0
"353319","F","F252","t1","Intro",2416,10,NA,"Fixation",150,2.45,2.47,0,0
"353320","F","F252","t1","Intro",2433,10,NA,"Fixation",150,2.51,2.46,0,0
"353321","F","F252","t1","Intro",2450,10,NA,"Fixation",150,2.42,2.55,0,0
"353322","F","F252","t1","Intro",2466,10,NA,"Fixation",150,2.5,2.53,0,0
"353323","F","F252","t1","Intro",2483,10,NA,"Fixation",150,2.45,2.48,0,0
"353324","F","F252","t1","Intro",2500,10,NA,"Fixation",150,2.42,2.65,0,0
"353325","F","F252","t1","Intro",2516,10,NA,"Fixation",150,2.48,2.51,0,0
"353326","F","F252","t1","Intro",2533,10,NA,"Fixation",150,2.44,2.43,0,0
"353327","F","F252","t1","Intro",2550,10,NA,"Fixation",150,2.49,2.37,0,0
"353328","F","F252","t1","Intro",2566,NA,14,"Saccade",33,2.52,2.53,0,0
"353329","F","F252","t1","Intro",2583,NA,14,"Saccade",33,2.5,2.38,0,0
"353330","F","F252","t1","Intro",2600,11,NA,"Fixation",317,2.49,2.44,0,0
"353331","F","F252","t1","Intro",2616,11,NA,"Fixation",317,2.58,2.4,0,0
"353332","F","F252","t1","Intro",2633,11,NA,"Fixation",317,2.5,2.48,0,0
"353333","F","F252","t1","Intro",2650,11,NA,"Fixation",317,2.53,2.45,0,0
"353334","F","F252","t1","Intro",2666,11,NA,"Fixation",317,2.49,2.46,0,0
"353335","F","F252","t1","Intro",2683,11,NA,"Fixation",317,2.45,2.44,0,0
"353336","F","F252","t1","Intro",2700,11,NA,"Fixation",317,2.47,2.45,0,0
"353337","F","F252","t1","Intro",2716,11,NA,"Fixation",317,2.52,2.43,0,0
"353338","F","F252","t1","Intro",2733,11,NA,"Fixation",317,2.51,2.48,0,0
"353339","F","F252","t1","Intro",2750,11,NA,"Fixation",317,2.49,2.39,0,0
"353340","F","F252","t1","Intro",2766,11,NA,"Fixation",317,2.5,2.44,0,0
"353341","F","F252","t1","Intro",2783,11,NA,"Fixation",317,2.5,2.39,0,0
"353342","F","F252","t1","Intro",2800,11,NA,"Fixation",317,2.54,2.45,0,0
"353343","F","F252","t1","Intro",2816,11,NA,"Fixation",317,2.51,2.54,0,0
"353344","F","F252","t1","Intro",2833,11,NA,"Fixation",317,2.62,2.39,0,0
"353345","F","F252","t1","Intro",2850,11,NA,"Fixation",317,2.54,2.48,0,0
"353346","F","F252","t1","Intro",2866,11,NA,"Fixation",317,2.53,2.49,0,0
"353347","F","F252","t1","Intro",2883,11,NA,"Fixation",317,2.53,2.45,0,0
"353348","F","F252","t1","Intro",2900,11,NA,"Fixation",317,2.53,2.48,0,0
"353349","F","F252","t1","Intro",2916,NA,15,"Saccade",50,2.42,2.45,0,0
"353350","F","F252","t1","Intro",2933,NA,15,"Saccade",50,2.51,2.54,0,0
"353351","F","F252","t1","Intro",2950,NA,15,"Saccade",50,2.55,2.53,0,0
"353352","F","F252","t1","Intro",2966,12,NA,"Fixation",133,2.5,2.54,0,0
"353353","F","F252","t1","Intro",2983,12,NA,"Fixation",133,2.53,2.52,0,0
"353354","F","F252","t1","Intro",3000,12,NA,"Fixation",133,2.49,2.5,0,0
"353355","F","F252","t1","Intro",3016,12,NA,"Fixation",133,2.48,2.41,0,0
"353356","F","F252","t1","Intro",3033,12,NA,"Fixation",133,2.52,2.48,0,0
"353357","F","F252","t1","Intro",3050,12,NA,"Fixation",133,2.51,2.47,0,0
"353358","F","F252","t1","Intro",3066,12,NA,"Fixation",133,2.53,2.54,0,0
"353359","F","F252","t1","Intro",3083,12,NA,"Fixation",133,2.49,2.49,0,0
"353360","F","F252","t1","Intro",3100,NA,16,"Saccade",50,2.53,2.54,0,0
"353361","F","F252","t1","Intro",3116,NA,16,"Saccade",50,2.53,2.52,0,0
"353362","F","F252","t1","Intro",3133,NA,16,"Saccade",50,2.53,2.51,0,0
"353363","F","F252","t1","Intro",3150,13,NA,"Fixation",783,2.54,2.53,0,0
"353364","F","F252","t1","Intro",3166,13,NA,"Fixation",783,2.55,2.51,0,0
"353365","F","F252","t1","Intro",3183,13,NA,"Fixation",783,2.51,2.51,0,0
"353366","F","F252","t1","Intro",3200,13,NA,"Fixation",783,2.5,2.47,0,0
"353367","F","F252","t1","Intro",3216,13,NA,"Fixation",783,2.53,2.57,0,0
"353368","F","F252","t1","Intro",3233,13,NA,"Fixation",783,2.53,2.54,0,0
"353369","F","F252","t1","Intro",3250,13,NA,"Fixation",783,2.53,2.55,0,0
"353370","F","F252","t1","Intro",3266,13,NA,"Fixation",783,2.52,2.45,0,0
"353371","F","F252","t1","Intro",3283,13,NA,"Fixation",783,2.52,2.49,0,0
"353372","F","F252","t1","Intro",3300,13,NA,"Fixation",783,2.52,2.52,0,0
"353373","F","F252","t1","Intro",3316,13,NA,"Fixation",783,2.51,2.55,0,0
"353374","F","F252","t1","Intro",3333,13,NA,"Fixation",783,2.51,2.54,0,0
"353375","F","F252","t1","Intro",3350,13,NA,"Fixation",783,2.53,2.49,0,0
"353376","F","F252","t1","Intro",3366,13,NA,"Fixation",783,2.52,2.49,0,0
"353377","F","F252","t1","Intro",3383,13,NA,"Fixation",783,2.53,2.52,0,0
"353378","F","F252","t1","Intro",3400,13,NA,"Fixation",783,2.47,2.5,0,0
"353379","F","F252","t1","Intro",3416,13,NA,"Fixation",783,2.5,2.47,0,0
"353380","F","F252","t1","Intro",3433,13,NA,"Fixation",783,2.51,2.47,0,0
"353381","F","F252","t1","Intro",3450,13,NA,"Fixation",783,2.5,2.53,0,0
"353382","F","F252","t1","Intro",3466,13,NA,"Fixation",783,2.51,2.47,0,0
"353383","F","F252","t1","Intro",3483,13,NA,"Fixation",783,2.48,2.51,0,0
"353384","F","F252","t1","Intro",3500,13,NA,"Fixation",783,2.45,2.49,0,0
"353385","F","F252","t1","Intro",3516,13,NA,"Fixation",783,2.47,2.63,0,0
"353386","F","F252","t1","Intro",3533,13,NA,"Fixation",783,2.45,2.59,0,0
"353387","F","F252","t1","Intro",3550,13,NA,"Fixation",783,2.53,2.42,0,0
"353388","F","F252","t1","Intro",3566,13,NA,"Fixation",783,2.51,2.42,0,0
"353389","F","F252","t1","Intro",3583,13,NA,"Fixation",783,2.46,2.47,0,0
"353390","F","F252","t1","Intro",3600,13,NA,"Fixation",783,2.47,2.46,0,0
"353391","F","F252","t1","Intro",3616,13,NA,"Fixation",783,2.47,2.48,0,0
"353392","F","F252","t1","Intro",3633,13,NA,"Fixation",783,2.51,2.5,0,0
"353393","F","F252","t1","Intro",3650,13,NA,"Fixation",783,2.43,2.51,0,0
"353394","F","F252","t1","Intro",3666,13,NA,"Fixation",783,2.52,2.48,0,0
"353395","F","F252","t1","Intro",3683,13,NA,"Fixation",783,2.47,2.46,0,0
"353396","F","F252","t1","Intro",3700,13,NA,"Fixation",783,2.49,2.42,0,0
"353397","F","F252","t1","Intro",3716,13,NA,"Fixation",783,2.54,2.4,0,0
"353398","F","F252","t1","Intro",3733,13,NA,"Fixation",783,2.48,2.44,0,0
"353399","F","F252","t1","Intro",3750,13,NA,"Fixation",783,2.44,2.45,0,0
"353400","F","F252","t1","Intro",3766,13,NA,"Fixation",783,NA,2.48,4,0
"353401","F","F252","t1","Intro",3783,13,NA,"Fixation",783,NA,2.4,4,0
"353402","F","F252","t1","Intro",3800,13,NA,"Fixation",783,2.43,2.49,0,0
"353403","F","F252","t1","Intro",3816,13,NA,"Fixation",783,2.49,2.48,0,0
"353404","F","F252","t1","Intro",3833,13,NA,"Fixation",783,NA,2.46,4,0
"353405","F","F252","t1","Intro",3850,13,NA,"Fixation",783,2.51,2.48,0,0
"353406","F","F252","t1","Intro",3866,13,NA,"Fixation",783,NA,2.51,4,0
"353407","F","F252","t1","Intro",3883,13,NA,"Fixation",783,NA,2.45,4,0
"353408","F","F252","t1","Intro",3900,13,NA,"Fixation",783,NA,2.47,4,0
"353409","F","F252","t1","Intro",3916,13,NA,"Fixation",783,NA,2.35,4,0
"353410","F","F252","t1","Intro",3933,NA,17,"Saccade",17,2.47,2.44,0,0
"353411","F","F252","t1","Intro",3950,14,NA,"Fixation",383,NA,2.49,4,0
"353412","F","F252","t1","Intro",3966,14,NA,"Fixation",383,NA,2.56,4,0
"353413","F","F252","t1","Intro",3983,14,NA,"Fixation",383,NA,2.5,4,0
"353414","F","F252","t1","Intro",4000,14,NA,"Fixation",383,NA,2.58,4,0
"353415","F","F252","t1","Intro",4016,14,NA,"Fixation",383,NA,2.52,4,0
"353416","F","F252","t1","Intro",4033,14,NA,"Fixation",383,NA,2.51,4,0
"353417","F","F252","t1","Intro",4050,14,NA,"Fixation",383,NA,2.5,4,0
"353418","F","F252","t1","Intro",4066,14,NA,"Fixation",383,2.55,2.52,0,0
"353419","F","F252","t1","Intro",4083,14,NA,"Fixation",383,2.51,2.5,0,0
"353420","F","F252","t1","Intro",4100,14,NA,"Fixation",383,2.55,2.58,0,0
"353421","F","F252","t1","Intro",4116,14,NA,"Fixation",383,2.49,2.61,0,0
"353422","F","F252","t1","Intro",4133,14,NA,"Fixation",383,2.52,2.48,0,0
"353423","F","F252","t1","Intro",4150,14,NA,"Fixation",383,2.49,2.54,0,0
"353424","F","F252","t1","Intro",4166,14,NA,"Fixation",383,2.56,2.51,0,0
"353425","F","F252","t1","Intro",4183,14,NA,"Fixation",383,2.53,2.53,0,0
"353426","F","F252","t1","Intro",4200,14,NA,"Fixation",383,2.75,2.54,0,0
"353427","F","F252","t1","Intro",4216,14,NA,"Fixation",383,2.51,2.51,0,0
"353428","F","F252","t1","Intro",4233,14,NA,"Fixation",383,2.54,2.55,0,0
"353429","F","F252","t1","Intro",4250,14,NA,"Fixation",383,2.56,2.52,0,0
"353430","F","F252","t1","Intro",4266,14,NA,"Fixation",383,2.64,2.58,0,0
"353431","F","F252","t1","Intro",4283,14,NA,"Fixation",383,2.63,2.51,0,0
"353432","F","F252","t1","Intro",4300,14,NA,"Fixation",383,2.59,2.46,0,0
"353433","F","F252","t1","Intro",4316,14,NA,"Fixation",383,2.54,2.51,0,0
"353434","F","F252","t1","Intro",4333,NA,18,"Saccade",33,2.74,2.46,0,0
"353435","F","F252","t1","Intro",4350,NA,18,"Saccade",33,2.56,2.55,0,0
"353436","F","F252","t1","Intro",4366,NA,NA,"Unclassified",33,2.5,2.45,0,0
"353437","F","F252","t1","Intro",4383,NA,NA,"Unclassified",33,2.51,2.51,0,0
"353438","F","F252","t1","Intro",4400,NA,19,"Saccade",100,2.51,2.51,0,0
"353439","F","F252","t1","Intro",4416,NA,19,"Saccade",100,2.5,2.54,0,0
"353440","F","F252","t1","Intro",4433,NA,19,"Saccade",100,NA,2.54,4,0
"353441","F","F252","t1","Intro",4450,NA,19,"Saccade",100,NA,2.54,4,0
"353442","F","F252","t1","Intro",4466,NA,19,"Saccade",100,NA,2.55,4,0
"353443","F","F252","t1","Intro",4483,NA,19,"Saccade",100,2.5,2.58,0,0
"353444","F","F252","t1","Intro",4500,15,NA,"Fixation",167,NA,2.52,4,0
"353445","F","F252","t1","Intro",4516,15,NA,"Fixation",167,NA,2.58,4,0
"353446","F","F252","t1","Intro",4533,15,NA,"Fixation",167,NA,2.57,4,0
"353447","F","F252","t1","Intro",4550,15,NA,"Fixation",167,NA,2.54,4,0
"353448","F","F252","t1","Intro",4566,15,NA,"Fixation",167,2.46,2.53,0,0
"353449","F","F252","t1","Intro",4583,15,NA,"Fixation",167,2.43,2.49,0,0
"353450","F","F252","t1","Intro",4600,15,NA,"Fixation",167,2.45,2.52,0,0
"353451","F","F252","t1","Intro",4616,15,NA,"Fixation",167,2.49,2.54,0,0
"353452","F","F252","t1","Intro",4633,15,NA,"Fixation",167,2.5,2.58,0,0
"353453","F","F252","t1","Intro",4650,15,NA,"Fixation",167,2.48,2.61,0,0
"353454","F","F252","t1","Intro",4666,NA,20,"Saccade",17,2.49,2.59,0,0
"353455","F","F252","t1","Intro",4683,16,NA,"Fixation",117,2.46,2.58,0,0
"353456","F","F252","t1","Intro",4700,16,NA,"Fixation",117,2.45,2.54,0,0
"353457","F","F252","t1","Intro",4716,16,NA,"Fixation",117,2.48,2.58,0,0
"353458","F","F252","t1","Intro",4733,16,NA,"Fixation",117,2.49,2.56,0,0
"353459","F","F252","t1","Intro",4750,16,NA,"Fixation",117,2.46,2.54,0,0
"353460","F","F252","t1","Intro",4766,16,NA,"Fixation",117,2.48,2.55,0,0
"353461","F","F252","t1","Intro",4783,16,NA,"Fixation",117,2.48,2.55,0,0
"353462","F","F252","t1","Intro",4800,NA,21,"Saccade",33,2.4,2.53,0,0
"353463","F","F252","t1","Intro",4816,NA,21,"Saccade",33,2.44,2.52,0,0
"353464","F","F252","t1","Intro",4833,NA,NA,"Unclassified",17,2.38,2.48,0,0
"353465","F","F252","t1","Intro",4850,NA,22,"Saccade",17,2.5,2.46,0,0
"353466","F","F252","t1","Intro",4866,NA,NA,"Unclassified",33,2.55,2.43,0,0
"353467","F","F252","t1","Intro",4883,NA,NA,"Unclassified",33,NA,2.51,4,0
"353468","F","F252","t1","Intro",4900,NA,23,"Saccade",33,NA,2.47,4,0
"353469","F","F252","t1","Intro",4916,NA,23,"Saccade",33,NA,2.49,4,0
"353470","F","F252","t1","Intro",4933,NA,NA,"Unclassified",33,NA,2.51,4,0
"353471","F","F252","t1","Intro",4950,NA,NA,"Unclassified",33,NA,2.45,4,0
"353472","F","F252","t1","Intro",4966,NA,24,"Saccade",50,NA,2.44,4,0
"353473","F","F252","t1","Intro",4983,NA,24,"Saccade",50,2.43,2.46,0,0
"353474","F","F252","t1","Intro",5000,NA,24,"Saccade",50,2.46,2.42,0,0
"353475","F","F252","t1","Intro",5016,NA,NA,"Unclassified",17,2.5,2.42,0,0
"353476","F","F252","t1","Intro",5033,NA,25,"Saccade",50,2.42,2.49,0,0
"353477","F","F1301","t1","Intro",0,NA,1,"Saccade",150,2.74,2.58,0,0
"353478","F","F1301","t1","Intro",17,NA,1,"Saccade",150,2.81,2.64,0,0
"353479","F","F1301","t1","Intro",33,NA,1,"Saccade",150,2.72,2.43,0,0
"353480","F","F1301","t1","Intro",50,NA,1,"Saccade",150,2.72,2.35,0,0
"353481","F","F1301","t1","Intro",67,NA,1,"Saccade",150,2.79,NA,0,4
"353482","F","F1301","t1","Intro",83,NA,1,"Saccade",150,2.77,2.73,0,0
"353483","F","F1301","t1","Intro",100,NA,1,"Saccade",150,2.79,2.66,0,0
"353484","F","F1301","t1","Intro",117,NA,1,"Saccade",150,2.72,2.41,0,0
"353485","F","F1301","t1","Intro",133,NA,1,"Saccade",150,2.73,2.66,0,0
"353486","F","F1301","t1","Intro",150,NA,NA,"Unclassified",33,2.76,2.67,0,0
"353487","F","F1301","t1","Intro",167,NA,NA,"Unclassified",33,2.77,2.71,0,0
"353488","F","F1301","t1","Intro",183,NA,2,"Saccade",116,2.69,2.47,0,0
"353489","F","F1301","t1","Intro",200,NA,2,"Saccade",116,2.64,2.7,0,0
"353490","F","F1301","t1","Intro",216,NA,2,"Saccade",116,2.75,2.71,0,0
"353491","F","F1301","t1","Intro",233,NA,2,"Saccade",116,2.68,2.62,0,0
"353492","F","F1301","t1","Intro",250,NA,2,"Saccade",116,2.68,2.38,0,0
"353493","F","F1301","t1","Intro",266,NA,2,"Saccade",116,2.74,2.69,0,0
"353494","F","F1301","t1","Intro",283,NA,2,"Saccade",116,2.66,2.49,0,0
"353495","F","F1301","t1","Intro",300,NA,NA,"Unclassified",17,2.67,2.41,0,0
"353496","F","F1301","t1","Intro",316,NA,3,"Saccade",100,2.63,2.62,0,0
"353497","F","F1301","t1","Intro",333,NA,3,"Saccade",100,2.68,2.48,0,0
